Iteracao	Mean	polaroide	open_Iris	move_X	move_Y
20	-17.293766666666667	3.826836827409973	1252.1949092314628	15.625500544955296	14.63963605868786	
21	-17.53349411764706	-0.1078127204586612	1247.568717714	14.245506617609474	12.211592254088577	
22	-18.286774509803923	3.5287021542760155	1246.2050957354877	11.071131011851401	11.10793105448418	
23	-18.465333333333334	2.273006037934059	1244.8193153651414	6.80863810016456	15.92012823516977	
24	-17.383066666666668	-2.922634638574377	1246.391739892944	18.258136500440404	8.066752294672197	
25	-18.111841176470588	-7.499537680107413	1247.055789275936	10.248141675430126	16.332511968826765	
26	-17.359007843137256	1.5863680928836907	1248.466524023166	15.629695996274922	9.857180847482926	
27	-18.479286274509803	1.1178095121453568	1257.3809213639472	3.9652469278280797	7.478277660300349	
28	-18.629723529411766	1.6854880207131744	1245.6751756616484	7.529204283902599	12.289881821706073	
29	-17.591656862745097	6.282351957663265	1247.9826829995175	16.92047357399778	8.655773026434026	
30	-18.14874705882353	5.273143606874144	1251.0824288955507	11.429624770963715	9.357906261207438	
31	-18.37980588235294	-0.8659503447980696	1248.1699185344046	11.45148278488116	17.308252785525546	
32	-17.223235294117647	2.8563148570075345	1245.9432552470012	17.750085006019834	9.15132292744284	
33	-16.640880392156863	5.198851041519757	1240.7491279406718	21.225102131629576	15.050291631313208	
34	-17.568407843137255	3.120827941666088	1253.3955428814552	16.592936488035352	13.350735899627269	
35	-18.332070588235293	-3.4948327211376147	1249.8425470411803	10.604255222954293	14.503135434342575	
36	-18.130335294117646	-1.6425024496626164	1255.1381151885657	10.841145907330084	11.814559901989279	
37	-18.209666666666667	3.5947405057311617	1246.5143855896736	6.239384608713945	7.674810180865975	
38	-18.573254901960784	-6.539421236601323	1253.5330356332788	5.777386451991853	10.06223169100402	
39	-17.57768823529412	0.7148196790955419	1255.5724940170956	13.232201275187744	15.481645740433017	
40	-18.26571568627451	-0.41204439911215124	1249.5803668222752	12.299728472393053	14.024805151878661	
41	-17.83364117647059	2.8233752500493265	1249.0259412716166	11.904734492137232	10.672375292241279	
42	-18.48766274509804	0.23791258252734826	1252.0070430538874	9.71634843269831	8.662717341874345	
43	-18.485992156862746	-4.590349763243511	1253.8212298959902	9.77165805662151	12.835701666964356	
44	-17.41184117647059	-2.6215717755948225	1254.3886299370943	14.892480811371694	7.767517905459213	
45	-17.63147843137255	-2.0900340336510066	1252.2864339650191	17.391366278755072	10.192665059701135	
46	-18.19780980392157	2.834634638638463	1250.4772938856004	8.641888703224076	5.730543931925145	
47	-17.614601960784313	0.9550627207929702	1247.2683546683652	13.663703771054227	11.688854196792091	
48	-17.087635294117646	7.997758359167514	1245.300282734151	19.042519784072375	11.820126293709267	
49	-18.287978431372547	-1.1343123049193298	1248.905114836356	7.6197825070117045	20.071147532223605	
0	-17.42489411764706	5.663135743381298	1251.8980841486218	14.815865510584727	13.164759345525956	
Iteracao	Mean	polaroide	open_Iris	move_X	move_Y
0	-18.91166470588235	0.6711287827324419	1244.9618268847546	14.96586784462864	16.176375645629324	
1	-18.578833333333332	1.9607144083976156	1250.8592934454516	15.79761734719814	10.94280688963126	
2	-8.62751568627451	-2.4719655830624574	1251.1204704968802	10.464004103983768	10.144745657663261	
3	-18.97839411764706	-10.025282429329991	1248.114417541252	14.524373630563847	11.479746580408674	
4	-12.670054901960784	7.489599590174304	1249.2531210019047	12.98355715441461	16.86060425980484	
5	-13.588223529411765	-5.28853845292708	1247.169503918009	12.681848099999224	10.266666753585014	
6	-18.841970588235295	3.5188118228509184	1248.2087504846672	14.208613163785483	11.278926845214286	
7	-14.84258431372549	5.091111368578112	1246.625270631655	13.111206107722174	13.678350405282204	
8	-9.905841176470588	-2.6552669969675953	1254.691597006025	10.390098763831013	13.931504553598545	
9	-18.77346274509804	-4.444682413428378	1247.6764657196518	14.404070829492731	10.039144556139046	
10	-18.590060784313724	-5.794541482297088	1246.422117753769	16.05147257216759	12.801432583214533	
11	-19.310937254901962	4.406968348709037	1255.0040341153008	14.751788513305598	10.164644669521152	
12	-18.964443137254904	4.1440136023389655	1252.065139727108	16.28052231064643	11.767328131125495	
13	-19.212529411764706	-2.9210146895496907	1251.814056688763	14.493231527313382	14.353846538404396	
14	-19.005907843137255	0.35697524900991245	1250.683727874189	15.161575447593217	17.538571493871707	
15	-18.909429411764705	1.0798765566010449	1257.1107482112616	16.000618923180536	16.902391432359064	
16	-12.018711764705882	-6.210884199797291	1244.4885798767275	12.703399144108648	13.113218626011985	
17	-19.466960784313727	8.499091353019555	1247.2218274407123	14.811020859995246	10.267586720059983	
18	-8.156794117647058	-5.95026992507581	1248.1582870678149	11.932617636691933	12.21211143830677	
19	-8.543170588235293	4.823995360996624	1249.3722004204133	10.845171439627213	13.499587399904495	
20	-19.119752941176472	1.1666351552723082	1247.5569593256914	13.754634602982922	11.125446243456468	
21	-19.74354117647059	-4.5219738518226995	1248.42834148861	15.233774851013688	13.859010905792674	
22	-11.745341176470589	0.17432899930556547	1248.0478641273146	12.631789214185678	14.107942675344448	
23	-7.857643137254902	3.7982500720562675	1254.3371250252974	11.799157759590004	11.06373794231056	
24	-13.486219607843138	-5.0959906354978015	1258.0671100210109	10.045255120026551	12.767826251807259	
25	-13.440954901960785	0.4843378693086254	1252.1562690271355	10.101441471564002	14.793891929075912	
26	-12.52220588235294	4.956977758219252	1249.2499423160573	12.707225920081374	12.529530376894028	
27	-18.73469411764706	-2.5952736435602355	1249.119600544823	16.767739585424366	10.277497612506455	
28	-14.804664705882352	3.1628362168238944	1242.9529109519367	12.992852745894169	10.187097800432866	
29	-8.389227450980393	-3.046252824154217	1252.324934392972	10.685732249158281	13.856881244180112	
30	-19.30162156862745	4.070208553002323	1246.1573608874744	15.98484389352235	10.376884143041426	
31	-9.436129411764705	-8.366643524802006	1248.8863766969089	12.320506591252329	13.086097395756225	
32	-19.283682352941177	3.0126452160933503	1251.5772486797787	13.686438722925082	11.241600725337015	
33	-15.249417647058824	10.184463123162672	1242.117374988604	10.000424043892885	16.352050312466762	
34	-7.986433333333333	-1.515434831975521	1250.5969849968826	11.851244515769416	14.129760918668293	
35	-18.046825490196078	-1.1622633232537054	1245.222144767554	18.14711387539015	10.67049933862208	
36	-19.84445294117647	3.5565889613773445	1249.264412265486	14.727316964520426	12.785443309105034	
37	-8.743496078431372	-7.438869908727301	1248.5592198853328	11.066412920412228	18.648278856770695	
38	-19.713670588235296	5.464482259264065	1247.308066619538	15.292331024707494	14.006607417375072	
39	-14.171852941176471	-3.3008420743388056	1245.075213519669	12.925279076822884	12.220544540270723	
40	-9.55271568627451	-1.2949419144618095	1248.4175942682832	10.315439425616649	10.838583575509873	
41	-18.323852941176472	2.3866066282288507	1251.7207559991114	18.782809295538794	11.636916178118081	
42	-17.705198039215688	1.7224872024946472	1252.125827161805	13.2583272864087	12.64462295789808	
43	-17.186354901960783	-2.076271466825329	1254.787968137384	13.157180287754098	10.698303437468278	
44	-11.632003921568627	-4.114793012600893	1249.6540038212247	10.162721155002195	10.00009476991998	
45	-13.65052549019608	-0.353662286452417	1247.2721335334838	10.017099496298195	12.467036540846662	
46	-8.228313725490196	4.716703402026667	1248.707877463691	11.371020406066952	12.724442815441062	
47	-19.33529411764706	-8.987135326578693	1253.0709292420074	15.509051244498952	14.200022369839914	
48	-9.228298039215685	7.367133914688093	1250.465212897912	10.477101883179698	11.509749118282027	
49	-8.392109803921569	-6.681045480697565	1252.4826899289656	11.376795415896098	10.016097525814601	
0	-10.915566666666667	-7.210355126790981	1249.7020026773826	12.730223595527239	17.764333615057488	
1	-8.601649019607843	11.796375900044431	1250.7957834971173	11.97496563939866	11.472556116367723	
Iteracao	Mean	polaroide	open_Iris	move_X	move_Y
0	-10.613125490196078	-1.2902814751164204	1251.6774646622484	12.500051248960045	13.198201380729657	
1	-18.85976274509804	2.238438603878631	1249.0784100494614	13.375906169021722	12.280927539204134	
2	-10.86476862745098	-1.998597070704971	1250.3978861868884	12.535193694533124	13.312811708676547	
3	-15.007754901960784	-1.4381657427031673	1250.4604346695096	13.037706667732738	12.89184533845689	
4	-10.840003921568627	-0.7048166091503977	1249.628160695939	12.500621474228291	12.227373540864331	
5	-12.310590196078431	0.6296161472959848	1249.1038261788171	12.615647141578146	10.864308540101375	
6	-11.63851568627451	-0.014932574627922088	1248.405433256576	12.580161382397485	11.506135486691296	
7	-17.007196078431374	1.3597670038252236	1251.790527876052	13.253624796558444	13.336365280650886	
8	-11.946929411764707	0.7895082704438893	1249.4523545138843	12.6195255687081	12.179253030494543	
9	-11.349225490196078	0.17541029825971374	1250.3113672789946	12.50131633116941	11.881599879438113	
10	-13.328376470588235	0.6315276824323007	1250.1742949243264	12.781047103083774	12.725651920974515	
Iteracao	Mean	polaroide	open_Iris	move_X	move_Y
0	-20.020417647058824	1.271169187196712	1249.5272133118976	13.577760511718754	11.999570881172664	
1	-9.828496078431373	-2.1265276171976297	1249.547058519989	12.325323699552486	12.466090230887271	
2	-8.459588235294119	-1.0895245604074375	1249.2336640289886	11.41038408117952	14.740776099899138	
3	-8.969356862745098	2.1166083643796445	1250.392822210844	12.000756020209565	11.938443063552125	
4	-8.436754901960784	0.4285031398336904	1250.9166098811913	12.089865728467714	15.090697595160732	
5	-8.687854901960785	-0.5973762932326414	1248.8934738547202	10.892259217296138	13.071215972273336	
6	-17.844135294117645	0.8702289197363926	1250.3547470985714	13.231558475669978	12.355991194747228	
7	-9.077419607843137	0.4073729294379909	1250.0159466014845	12.081452501825718	12.39718126101112	
0	-11.097037254901961	-1.4102089273301663	1250.070353299951	12.488513877353636	12.134044892064816	
1	-14.02535294117647	-0.44926641813544665	1249.6590396832448	12.856218730205319	12.787326468440403	
2	-8.701727450980393	0.7182406149248862	1250.6796770544404	10.922027111216952	12.51780131379999	
3	-20.25293137254902	0.5770869572024405	1248.6707670766361	13.870843958930196	10.414395176050503	
4	-17.780682352941177	1.8291928270135203	1249.889359174446	13.2693092342851	12.40475340563166	
5	-20.377643137254903	0.989133180587785	1249.298013716943	13.511301618005836	12.231477100673892	
6	-19.885756862745097	1.3365307660969532	1248.7087446824103	13.877434806695998	12.035678996049619	
7	-17.41131568627451	-0.9564996886471129	1248.9195547543218	13.220297970956176	12.335645136087415	
0	-20.324486274509805	1.0868713432299637	1248.6810154933453	13.847219907353312	12.448256509905	
1	-9.247317647058823	2.9898200839860887	1247.886564748842	12.107453350082888	11.010272579276394	
2	-20.110480392156862	0.8511218991677145	1250.2243013746809	13.661661917945885	13.202549560557909	
3	-19.92754901960784	0.10031783777602532	1248.3477968164548	13.656038795889126	13.910924350196371	
4	-20.0888431372549	0.08227215988926273	1248.853508913471	13.548309599785512	12.480199404535403	
5	-20.748303921568628	-0.9225053618072279	1251.7241818027983	13.455529520741758	11.888687611105455	
6	-20.53668823529412	-0.6537782961608605	1249.0140154245944	13.97239876854575	11.962127042886712	
7	-19.896739215686274	1.409350421270387	1250.0361532758395	13.805132896706391	12.472708883278221	
0	-20.280854901960783	0.29658409687730325	1251.7110255952812	13.962630083617324	12.113276071999014	
1	-19.67235294117647	-0.7670213556415147	1251.9049418905602	13.431987664381888	11.91999961156603	
2	-20.39373725490196	-0.12634192495995772	1250.5657954461562	13.869916017173598	11.556586403514208	
3	-20.403923529411763	-1.0001831957086371	1250.189998811992	13.982254157953793	12.073487718599145	
4	-20.20103137254902	-1.2887390738118367	1252.1080837370819	13.630498256515068	12.329701325407898	
5	-19.5175431372549	-2.010999943330785	1249.8534359905168	13.976108016070237	11.311591823029646	
6	-19.604088235294117	-0.08266982432891917	1248.4691133325507	13.673694970625256	11.235942086314317	
7	-19.701721568627452	-0.7018847152702946	1252.3598248145954	13.616452962957615	11.378037410827654	
0	-20.0032	1.5545378142760213	1250.10426698982	13.919867771129864	12.252795645176878	
1	-13.275980392156862	-0.6523001444009112	1251.5628298278552	12.683063209926308	10.752383971963834	
2	-19.65440588235294	-0.8428950515208492	1251.4639939097292	13.940352859675091	12.567672336304627	
3	-20.245876470588236	0.7634415461789057	1250.655932889565	13.597657054602388	12.092194562857527	
4	-20.00872156862745	2.04398088320864	1247.325649049894	13.564518259701238	11.78942382199751	
5	-15.07268431372549	0.01071279847290807	1251.5051358642138	12.896969048610027	12.120371654409379	
6	-20.190129411764705	-0.0011801345692162846	1250.7612752791101	13.513689341172	11.051817395714494	
7	-20.295431372549018	-0.4669214427260848	1250.6092641125697	13.999980573024544	11.523567048623265	
0	-20.020811764705883	0.37222573787910473	1250.398077347716	13.920198342357667	12.407288366539985	
1	-20.38659019607843	-0.5385420971983021	1249.7831868454743	13.953115871987881	12.110973390649733	
2	-8.466456862745098	1.8063058911182952	1249.281377625592	11.348020895943277	11.729497832941362	
3	-20.18116274509804	-1.1511622174019345	1252.6256412043804	13.960827446330052	12.199219324870969	
4	-20.00512549019608	-0.6572956663256659	1249.160013052203	13.998126750382754	11.672257088050921	
5	-19.87015294117647	-1.027498941674597	1251.6711515934128	13.835782930060734	11.492264602750524	
6	-18.352554901960783	1.6862943805211592	1250.5388874390792	13.256362937832728	11.987300765930307	
7	-11.991911764705883	0.9581388345623629	1250.0934667275394	12.584245810487042	11.80995533521655	
0	-20.14440588235294	-1.0476405661687003	1251.10443243975	13.652162585405211	12.603266379936096	
1	-20.710645098039215	-1.4620252754322733	1252.3355479516383	13.998536846399935	11.227267858888025	
2	-19.860407843137256	-0.19008916213842353	1251.213328340499	13.988314732427186	12.636854913422276	
3	-19.91770588235294	-0.9322327304706421	1250.0951602828684	13.872758238673335	12.647494824737276	
4	-19.565460784313725	-0.4719645784521833	1251.4456969060989	13.806235655990921	12.291319334004935	
5	-19.480970588235294	0.2533686368226521	1250.4951191376613	13.420676674503648	12.673281615136991	
6	-19.665758823529412	0.21978512564785524	1250.186178453086	13.99756900853846	13.012882383796125	
7	-20.08940980392157	0.331228096845504	1251.5640684099687	13.91560180981854	11.760482803573554	
0	-20.242390196078432	0.9316220130321231	1250.5606255249681	13.781237137345963	11.388881394830609	
1	-19.800703921568626	-2.0312160202380984	1253.117366029364	13.83661583837814	13.053906899973354	
2	-20.312829411764707	-1.0294960964003574	1251.5577345241657	13.994651557993148	10.331025802102767	
3	-19.23276862745098	-0.9119595912131968	1251.0573058330654	13.311891101687788	11.315500450950406	
4	-19.900241176470587	-2.5336228203615345	1251.2315176545771	13.94839184496094	13.098289493951455	
5	-20.11423137254902	0.43304767437163916	1250.303784046368	13.931474156457137	11.475362473363395	
6	-19.986101960784314	0.44413135479039156	1249.4909279056335	13.726900045797846	12.323176827121133	
7	-20.108568627450982	-1.1267037742799133	1251.3287062233835	13.998039355386938	11.515828971061866	
0	-20.25465294117647	0.4788889168356699	1251.1406672110816	13.993349283714819	8.40505883590641	
1	-19.814911764705883	-0.15501996005358593	1248.6727220992414	13.988460807957917	11.574021559107985	
2	-20.587096078431372	-1.5365612925775194	1253.1142243974557	13.99915251462161	11.283071441747643	
3	-20.2826	-2.3442178036264045	1253.2520452851218	13.999994584390638	11.221374118065775	
4	-20.29826862745098	0.3746434006248477	1250.5154097481684	13.893786534191163	10.927849664358966	
5	-20.256054901960784	-0.33651862206397887	1251.5459021249296	13.845538356022539	9.960631652428866	
6	-19.99454901960784	-0.7636114256087057	1252.0729434313673	13.99744514445911	10.42658164415073	
7	-20.08066862745098	-0.03280535188042488	1250.9796184836875	13.978675198023726	11.095581135366666	
0	-20.257682352941178	0.46646679563936555	1251.5067312018505	13.986171495798523	11.19038717329919	
1	-20.24534705882353	-2.5015640348586037	1253.2817356244082	13.999984723858079	11.139640552510144	
2	-20.073196078431373	-0.6124262017819964	1251.7845574363732	13.50907131068605	12.281993980255146	
3	-20.045556862745098	-1.053014179884324	1253.494016047293	13.624540042379817	12.032083811510764	
4	-19.624323529411765	-2.085043689073826	1251.313781536497	13.37082561853484	11.62802292704566	
5	-20.297780392156863	-0.943553562904432	1252.484152345427	13.95882745489378	11.64633144545523	
6	-20.38936274509804	-0.31175603275337727	1251.4298178457739	13.990654702958695	9.739927498629328	
7	-20.181650980392156	0.1538399552276859	1250.326237736696	13.721667184262664	9.378598572260245	
0	-19.92367450980392	-0.7112983577842048	1252.4473822579664	13.994265040544224	10.415485859139913	
1	-20.62261568627451	-1.2563229519093144	1252.481873252031	13.88489484666365	10.472983135241245	
2	-20.038176470588237	-0.6847902828681974	1252.2958064273853	13.609101182280488	11.251392704947655	
3	-20.329666666666668	0.9210183909799634	1249.467439605626	13.990175105703058	11.269658137761278	
