% # columns="iteration, evaluation, void, void, void, xmean", seed=1004164, Fri Sep 20 21:51:21 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 25 0 0 0 7560.2363472182205 427.3094408525125 8.051163922032215 2.713380784904692
2 50 0 0 0 2469.4378264056304 476.81875806692653 8.059389399176263 2.5070952696265683
