% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=1004164, Fri Sep 20 21:51:21 2024, <python>{}</python>
1 25 57495.947809328565 1 0 0.21735785780245886 0.004106639817593655 9.616250318990584e-07 3.117948570755158e-05
2 50 56534.914680072216 1 0 0.21735785780245886 0.004106639817593655 9.616250318990584e-07 3.117948570755158e-05
